trace,method,beat,budget_ms,solve_ms,timeout,iter,gear,err
traceA,fixed20,474,208.2,231.9,1,8,,2890.9225
traceA,fixed20,475,210.2,232.3,1,8,,2899.7346
traceA,fixed20,476,210.2,232.2,1,8,,2908.5442
traceA,fixed20,477,209.9,232.0,1,8,,2917.3667
traceA,fixed20,478,210.0,231.7,1,8,,2926.1867
traceA,fixed20,479,206.5,232.6,1,8,,2935.0224
traceA,fixed20,480,209.2,232.2,1,8,,2943.8650
traceA,fixed20,481,210.1,232.6,1,8,,2952.7178
traceA,fixed20,482,207.7,232.4,1,8,,2961.5921
traceA,fixed20,483,210.1,232.6,1,8,,2970.4714
traceA,fixed20,484,210.0,232.7,1,8,,2979.3723
traceA,fixed20,485,210.0,232.4,1,8,,2988.2798
traceA,fixed20,486,209.2,234.9,1,8,,2997.2100
traceA,fixed20,487,210.1,232.2,1,8,,3006.1580
traceA,fixed20,488,207.9,233.7,1,8,,3015.1227
traceA,fixed20,489,210.2,232.5,1,8,,3024.1194
traceA,fixed20,490,210.2,231.5,1,8,,3033.1298
traceA,fixed20,491,210.2,231.0,1,8,,3042.1705
traceA,fixed20,492,210.2,231.1,1,8,,3051.2276
traceA,fixed20,493,210.0,231.6,1,8,,3060.3146
traceA,fixed20,494,210.2,230.9,1,8,,3069.4306
traceA,fixed20,495,210.2,233.0,1,8,,3078.5701
traceA,fixed20,496,210.2,231.1,1,8,,3087.7525
traceA,fixed20,497,207.8,231.5,1,8,,3096.9578
traceA,fixed20,498,210.2,232.3,1,8,,3106.2020
traceA,fixed20,499,208.5,232.9,1,8,,3115.4732
traceA,fixed20,500,160.6,232.0,1,8,,3124.7811
traceA,fixed20,501,200.8,232.6,1,8,,3134.1297
traceA,fixed20,502,208.2,231.1,1,8,,3143.5091
traceA,fixed20,503,209.2,231.4,1,8,,3152.9418
traceA,fixed20,504,210.2,232.2,1,8,,3162.4076
traceA,fixed20,505,208.4,233.7,1,8,,3171.9201
traceA,fixed20,506,208.7,231.5,1,8,,3181.4711
traceA,fixed20,507,210.0,231.0,1,8,,3191.0652
traceA,fixed20,508,206.2,233.7,1,8,,3200.7118
traceA,fixed20,509,209.8,229.7,1,8,,3210.3967
traceA,fixed20,510,209.1,231.3,1,8,,3220.1448
traceA,fixed20,511,209.0,231.8,1,8,,3229.9367
traceA,fixed20,512,209.5,230.7,1,8,,3239.7828
traceA,fixed20,513,210.1,231.2,1,8,,3249.6788
traceA,fixed20,514,210.0,230.8,1,8,,3259.6243
traceA,fixed20,515,209.9,230.8,1,8,,3269.6338
traceA,fixed20,516,209.2,230.9,1,8,,3279.6894
traceA,fixed20,517,204.8,234.0,1,8,,3289.8172
traceA,fixed20,518,209.9,235.1,1,8,,3299.9999
traceA,fixed20,519,209.5,231.0,1,8,,3310.2435
traceA,fixed20,520,192.7,231.8,1,8,,3320.5485
traceA,fixed20,521,202.5,232.7,1,8,,3330.9091
traceA,fixed20,522,210.0,232.8,1,8,,3341.3445
traceA,fixed20,523,192.1,234.0,1,8,,3351.8341
traceA,fixed20,524,210.0,233.8,1,8,,3362.4037
traceA,fixed20,525,210.0,232.9,1,8,,3373.0393
traceA,fixed20,526,206.5,231.6,1,8,,3383.7420
traceA,fixed20,527,210.2,232.3,1,8,,3394.5172
traceA,fixed20,528,210.2,233.6,1,8,,3405.3539
traceA,fixed20,529,210.2,231.9,1,8,,3416.2749
traceA,fixed20,530,210.2,233.4,1,8,,3427.2586
traceA,fixed20,531,210.2,233.2,1,8,,3438.3286
traceA,fixed20,532,209.9,233.7,1,8,,3449.4758
traceA,fixed20,533,209.6,231.2,1,8,,3460.6955
traceA,fixed20,534,208.6,232.3,1,8,,3471.9979
traceA,fixed20,535,210.2,233.2,1,8,,3483.3674
traceA,fixed20,536,210.0,235.2,1,8,,3494.8296
traceA,fixed20,537,210.2,231.7,1,8,,3506.3629
traceA,fixed20,538,210.0,234.2,1,8,,3517.9874
traceA,fixed20,539,210.0,232.5,1,8,,3529.6996
traceA,fixed20,540,205.3,232.7,1,8,,3541.4891
traceA,fixed20,541,195.1,234.1,1,8,,3553.3704
traceA,fixed20,542,210.1,232.5,1,8,,3565.3245
traceA,fixed20,543,210.0,233.6,1,8,,3577.3776
traceA,fixed20,544,210.1,232.8,1,8,,3589.5102
traceA,fixed20,545,210.1,231.7,1,8,,3601.7373
traceA,fixed20,546,206.4,230.2,1,8,,3614.0620
traceA,fixed20,547,210.1,233.7,1,8,,3626.4680
traceA,fixed20,548,210.1,231.4,1,8,,3638.9736
traceA,fixed20,549,209.9,233.6,1,8,,3651.5572
traceA,fixed20,550,209.9,231.5,1,8,,3664.2445
traceA,fixed20,551,210.1,232.5,1,8,,3677.0193
traceA,fixed20,552,210.1,232.5,1,8,,3689.8904
traceA,fixed20,553,206.0,233.1,1,8,,3702.8678
traceA,fixed20,554,210.0,230.3,1,8,,3715.9302
traceA,fixed20,555,210.1,232.6,1,8,,3729.0979
traceA,fixed20,556,209.7,231.8,1,8,,3742.3487
traceA,fixed20,557,209.5,232.0,1,8,,3755.7058
traceA,fixed20,558,210.1,232.9,1,8,,3769.1579
traceA,fixed20,559,210.1,231.6,1,8,,3782.7070
traceA,fixed20,560,210.1,231.4,1,8,,3796.3693
traceA,fixed20,561,209.1,220.4,1,8,,3810.1198
traceA,fixed20,562,210.1,234.4,1,8,,3823.9795
traceA,fixed20,563,181.8,231.5,1,8,,3837.9271
traceA,fixed20,564,210.0,231.1,1,8,,3851.9816
traceA,fixed20,565,210.1,232.8,1,8,,3866.1377
traceA,fixed20,566,210.0,229.9,1,8,,3880.3903
traceA,fixed20,567,210.1,230.8,1,8,,3894.7613
traceA,fixed20,568,210.1,222.1,1,7,,3909.2234
traceA,fixed20,569,210.1,220.1,1,8,,3923.7963
traceA,fixed20,570,210.0,232.0,1,8,,3938.4616
traceA,fixed20,571,209.9,228.1,1,8,,3953.2325
traceA,fixed20,572,207.3,217.9,1,8,,3968.1105
traceA,fixed20,573,210.0,217.6,1,8,,3983.0837
traceA,fixed20,574,210.1,223.1,1,8,,3998.1783
traceA,fixed20,575,210.1,231.8,1,8,,4013.3664
traceA,fixed20,576,210.0,217.8,1,8,,4028.6650
traceA,fixed20,577,210.1,232.0,1,8,,4044.0599
traceA,fixed20,578,175.6,217.8,1,8,,4059.5575
traceA,fixed20,579,206.3,230.4,1,8,,4075.1663
traceA,fixed20,580,208.8,229.6,1,8,,4090.8684
traceA,fixed20,581,210.1,219.9,1,7,,4106.6926
traceA,fixed20,582,209.8,219.1,1,8,,4122.6126
traceA,fixed20,583,210.1,220.3,1,7,,4138.6405
traceA,fixed20,584,200.6,233.4,1,8,,4154.7679
traceA,fixed20,585,205.3,231.5,1,8,,4170.9939
traceA,fixed20,586,208.5,231.4,1,8,,4187.3335
traceA,fixed20,587,210.1,232.0,1,8,,4203.7641
traceA,fixed20,588,210.0,221.8,1,8,,4220.3153
traceA,fixed20,589,209.4,232.5,1,8,,4236.9639
traceA,fixed20,590,209.7,233.8,1,7,,4253.7164
traceA,fixed20,591,209.8,233.0,1,8,,4270.5705
traceA,fixed20,592,210.0,234.1,1,8,,4287.5182
traceA,fixed20,593,209.3,222.5,1,8,,4304.5799
traceA,fixed20,594,210.0,232.1,1,8,,4321.7302
traceA,fixed20,595,210.1,218.3,1,8,,4338.9973
traceA,fixed20,596,209.9,234.1,1,8,,4356.3630
traceA,fixed20,597,210.1,221.0,1,8,,4373.8272
traceA,fixed20,598,210.0,231.4,1,8,,4391.3938
traceA,fixed20,599,210.0,232.8,1,8,,4409.0484
traceA,fixed20,600,209.2,235.9,1,8,,4426.8156
traceA,fixed20,601,210.0,231.7,1,8,,4444.6688
traceA,fixed20,602,210.0,233.7,1,8,,4462.6330
traceA,fixed20,603,210.0,235.9,1,8,,4480.6964
traceA,fixed20,604,210.0,231.9,1,8,,4498.8518
traceA,fixed20,605,210.1,233.0,1,8,,4517.1090
traceA,fixed20,606,209.9,234.6,1,8,,4535.4486
traceA,fixed20,607,210.1,222.6,1,8,,4553.8971
traceA,fixed20,608,209.2,232.9,1,8,,4572.4292
traceA,fixed20,609,209.9,232.0,1,8,,4591.0647
traceA,fixed20,610,209.2,233.1,1,8,,4609.7991
traceA,fixed20,611,210.1,231.5,1,8,,4628.6184
traceA,fixed20,612,210.0,230.9,1,8,,4647.5375
traceA,fixed20,613,209.7,230.7,1,8,,4666.5332
traceA,fixed20,614,209.9,224.4,1,8,,4685.6323
traceA,fixed20,615,208.5,232.1,1,8,,4704.8126
traceA,fixed20,616,210.0,233.5,1,7,,4724.0873
traceA,fixed20,617,209.8,233.3,1,8,,4743.4596
traceA,fixed20,618,210.0,233.8,1,8,,4762.9097
traceA,fixed20,619,210.1,220.0,1,8,,4782.4557
traceA,fixed20,620,209.8,232.5,1,8,,4802.0730
traceA,fixed20,621,209.8,221.0,1,8,,4821.7862
traceA,fixed20,622,210.0,232.4,1,8,,4841.5783
traceA,fixed20,623,210.1,223.7,1,7,,4861.4548
traceA,fixed20,624,210.0,235.1,1,8,,4881.4266
traceA,fixed20,625,210.0,233.0,1,8,,4901.4690
traceA,fixed20,626,210.0,232.2,1,8,,4921.6018
traceA,fixed20,627,210.1,233.6,1,8,,4941.8010
traceA,fixed20,628,200.3,223.1,1,8,,4962.0873
traceA,fixed20,629,210.1,231.4,1,8,,4982.4498
traceA,fixed20,630,207.5,233.1,1,7,,5002.8865
traceA,fixed20,631,210.0,232.2,1,8,,5023.4146
traceA,fixed20,632,210.1,234.2,1,8,,5044.0066
traceA,fixed20,633,210.0,232.7,1,8,,5064.6822
traceA,fixed20,634,209.2,233.5,1,8,,5085.4195
traceA,fixed20,635,209.9,232.3,1,8,,5106.2339
traceA,fixed20,636,210.1,220.1,1,8,,5127.1216
traceA,fixed20,637,210.1,232.0,1,8,,5148.0731
traceA,fixed20,638,210.0,232.4,1,8,,5169.1110
traceA,fixed20,639,210.1,232.6,1,8,,5190.2066
traceA,fixed20,640,209.5,233.9,1,8,,5211.3774
traceA,fixed20,641,210.1,223.0,1,8,,5232.6059
traceA,fixed20,642,210.0,235.3,1,8,,5253.9008
traceA,fixed20,643,209.8,232.3,1,8,,5275.2654
traceA,fixed20,644,209.9,233.6,1,8,,5296.6839
traceA,fixed20,645,210.1,233.4,1,8,,5318.1823
traceA,fixed20,646,208.4,232.8,1,8,,5339.7330
traceA,fixed20,647,210.0,232.2,1,8,,5361.3496
traceA,fixed20,648,209.6,233.2,1,8,,5383.0199
traceA,fixed20,649,207.6,232.0,1,8,,5404.7456
traceA,fixed20,650,209.6,234.0,1,8,,5426.5369
traceA,fixed20,651,210.1,235.8,1,8,,5448.3729
traceA,fixed20,652,209.9,231.9,1,8,,5470.2811
traceA,fixed20,653,210.1,233.1,1,8,,5492.2367
traceA,fixed20,654,210.1,232.0,1,8,,5514.2482
traceA,fixed20,655,210.1,231.6,1,8,,5536.3096
traceA,fixed20,656,209.5,232.2,1,8,,5558.4155
traceA,fixed20,657,210.1,233.3,1,8,,5580.5820
traceA,fixed20,658,210.0,232.4,1,8,,5602.7851
traceA,fixed20,659,210.1,232.0,1,8,,5625.0515
traceA,fixed20,660,209.2,231.8,1,8,,5647.3612
traceA,fixed20,661,210.1,234.0,1,8,,5669.7163
traceA,fixed20,662,209.4,235.1,1,7,,5692.1174
traceA,fixed20,663,210.1,231.9,1,8,,5714.5527
traceA,fixed20,664,208.5,232.8,1,8,,5737.0429
traceA,fixed20,665,204.3,232.1,1,8,,5759.5625
traceA,fixed20,666,209.7,233.2,1,8,,5782.1357
traceA,fixed20,667,210.1,231.7,1,8,,5804.7484
traceA,fixed20,668,210.1,230.7,1,8,,5827.3963
traceA,fixed20,669,210.1,232.7,1,8,,5850.0860
traceA,fixed20,670,210.1,232.9,1,8,,5872.8005
traceA,fixed20,671,210.0,231.9,1,8,,5895.5633
traceA,fixed20,672,209.8,235.4,1,8,,5918.3495
traceA,fixed20,673,207.9,234.0,1,8,,5941.1789
traceA,fixed20,674,210.1,234.8,1,8,,5964.0445
traceA,fixed20,675,210.1,221.7,1,8,,5986.9354
traceA,fixed20,676,210.0,231.6,1,8,,6009.8635
traceA,fixed20,677,210.1,231.6,1,8,,6032.8082
traceA,fixed20,678,196.0,231.0,1,8,,6055.7938
traceA,fixed20,679,210.2,232.1,1,8,,6078.7979
traceA,fixed20,680,210.1,222.8,1,8,,6101.8348
traceA,fixed20,681,209.7,231.8,1,8,,6124.9044
traceA,fixed20,682,209.9,231.6,1,8,,6147.9904
traceA,fixed20,683,210.1,233.1,1,8,,6171.1086
traceA,fixed20,684,210.2,231.8,1,8,,6194.2363
traceA,fixed20,685,210.2,231.4,1,8,,6217.3968
traceA,fixed20,686,210.1,230.4,1,8,,6240.5721
traceA,fixed20,687,210.1,232.5,1,8,,6263.7697
traceA,fixed20,688,210.1,231.0,1,8,,6286.9967
traceA,fixed20,689,210.1,230.1,1,8,,6310.2321
traceA,fixed20,690,208.1,231.1,1,8,,6333.4942
traceA,fixed20,691,210.1,229.8,1,8,,6356.7601
traceA,fixed20,692,210.1,231.5,1,8,,6380.0504
traceA,fixed20,693,210.2,229.8,1,8,,6403.3526
traceA,fixed20,694,210.1,220.5,1,8,,6426.6670
traceA,fixed20,695,210.2,230.2,1,8,,6450.0074
traceA,fixed20,696,208.4,230.7,1,8,,6473.3495
traceA,fixed20,697,210.1,230.8,1,8,,6496.7123
traceA,fixed20,698,208.0,230.1,1,8,,6520.0746
traceA,fixed20,699,194.1,229.5,1,8,,6543.4526
traceA,fixed20,700,192.9,230.6,1,8,,6566.8402
traceA,fixed20,701,210.1,230.8,1,8,,6590.2308
traceA,fixed20,702,210.2,231.3,1,8,,6613.6438
traceA,fixed20,703,210.2,231.5,1,8,,6637.0532
traceA,fixed20,704,210.1,231.0,1,8,,6660.4769
traceA,fixed20,705,210.2,222.3,1,7,,6683.8970
traceA,fixed20,706,207.9,231.7,1,8,,6707.3243
traceA,fixed20,707,210.1,232.1,1,8,,6730.7592
traceA,fixed20,708,196.4,230.8,1,8,,6754.1893
traceA,fixed20,709,210.1,230.6,1,8,,6777.6377
traceA,fixed20,710,210.1,220.2,1,8,,6801.0785
traceA,fixed20,711,210.0,222.2,1,8,,6824.5272
traceA,fixed20,712,210.2,230.1,1,8,,6847.9702
traceA,fixed20,713,210.1,234.5,1,8,,6871.4123
traceA,fixed20,714,203.8,220.5,1,8,,6894.8604
traceA,fixed20,715,193.4,231.2,1,8,,6918.2972
traceA,fixed20,716,210.1,231.3,1,8,,6941.7477
traceA,fixed20,717,210.1,231.3,1,8,,6965.1884
traceA,fixed20,718,210.0,233.8,1,8,,6988.6301
traceA,fixed20,719,208.8,232.3,1,8,,7012.0653
traceA,fixed20,720,208.3,232.8,1,8,,7035.4922
traceA,fixed20,721,209.3,234.7,1,9,,7058.9235
traceA,fixed20,722,210.1,219.3,1,8,,7082.3382
traceA,fixed20,723,210.1,231.5,1,8,,7105.7622
traceA,fixed20,724,209.4,232.4,1,8,,7129.1752
traceA,fixed20,725,210.1,234.6,1,8,,7152.5829
traceA,fixed20,726,210.1,232.8,1,8,,7175.9836
traceA,fixed20,727,209.8,234.1,1,8,,7199.3696
traceA,fixed20,728,210.2,236.0,1,9,,7222.7586
traceA,fixed20,729,210.2,231.4,1,8,,7246.1275
traceA,fixed20,730,210.2,233.8,1,8,,7269.5007
traceA,fixed20,731,210.2,234.4,1,8,,7292.8630
traceA,fixed20,732,210.1,234.9,1,8,,7316.2142
traceA,fixed20,733,209.8,231.7,1,8,,7339.5585
traceA,fixed20,734,209.2,231.3,1,8,,7362.8829
traceA,fixed20,735,210.1,234.7,1,8,,7386.2087
traceA,fixed20,736,208.7,233.3,1,8,,7409.5123
traceA,fixed20,737,209.0,232.9,1,8,,7432.8156
traceA,fixed20,738,210.1,233.5,1,8,,7456.1089
traceA,fixed20,739,210.1,233.2,1,8,,7479.3859
traceA,fixed20,740,206.1,233.2,1,8,,7502.6565
traceA,fixed20,741,210.2,232.4,1,8,,7525.9034
traceA,fixed20,742,210.2,232.8,1,8,,7549.1500
traceA,fixed20,743,209.4,231.7,1,8,,7572.3740
traceA,fixed20,744,208.8,232.7,1,8,,7595.5931
traceA,fixed20,745,210.2,221.8,1,8,,7618.8036
traceA,fixed20,746,209.2,233.2,1,8,,7641.9941
traceA,fixed20,747,210.2,233.1,1,8,,7665.1785
traceA,fixed20,748,210.2,232.4,1,8,,7688.3370
traceA,fixed20,749,210.2,234.5,1,8,,7711.4935
traceA,fixed20,750,210.2,231.5,1,8,,7734.6282
traceA,fixed20,751,210.2,235.5,1,8,,7757.7537
traceA,fixed20,752,210.2,232.9,1,8,,7780.8728
traceA,fixed20,753,207.7,231.9,1,8,,7803.9692
traceA,fixed20,754,210.1,231.5,1,8,,7827.0601
traceA,fixed20,755,210.2,230.5,1,8,,7850.1243
traceA,fixed20,756,210.1,233.0,1,8,,7873.1846
traceA,fixed20,757,210.2,221.8,1,8,,7896.2254
traceA,fixed20,758,209.9,234.3,1,8,,7919.2531
traceA,fixed20,759,210.2,232.9,1,8,,7942.2770
traceA,fixed20,760,210.1,231.4,1,8,,7965.2768
traceA,fixed20,761,210.2,233.7,1,8,,7988.2718
traceA,fixed20,762,210.2,233.1,1,8,,8011.2406
traceA,fixed20,763,209.9,234.9,1,8,,8034.2037
traceA,fixed20,764,210.2,231.9,1,8,,8057.1507
traceA,fixed20,765,210.2,233.7,1,8,,8080.0815
traceA,fixed20,766,210.2,232.5,1,8,,8103.0113
traceA,fixed20,767,210.2,231.2,1,8,,8125.9170
traceA,fixed20,768,210.1,231.7,1,8,,8148.8184
traceA,fixed20,769,210.2,233.9,1,8,,8171.6958
traceA,fixed20,770,210.2,222.8,1,8,,8194.5658
traceA,fixed20,771,210.2,233.9,1,8,,8217.4236
traceA,fixed20,772,210.0,232.1,1,8,,8240.2633
traceA,fixed20,773,209.5,232.9,1,8,,8263.1049
traceA,fixed20,774,210.2,233.2,1,8,,8285.9240
traceA,fixed20,775,210.0,232.1,1,8,,8308.7391
traceA,fixed20,776,209.9,235.1,1,8,,8331.5336
traceA,fixed20,777,210.2,223.3,1,8,,8354.3193
traceA,fixed20,778,208.5,231.6,1,8,,8377.0975
traceA,fixed20,779,208.9,231.5,1,8,,8399.8567
traceA,fixed20,780,208.1,232.4,1,8,,8422.6206
traceA,fixed20,781,210.1,232.0,1,8,,8445.3649
traceA,fixed20,782,210.1,233.4,1,8,,8468.1056
traceA,fixed20,783,210.1,232.5,1,8,,8490.8304
traceA,fixed20,784,210.0,221.1,1,8,,8513.5453
traceA,fixed20,785,210.1,231.4,1,8,,8536.2578
traceA,fixed20,786,209.8,232.8,1,8,,8558.9516
traceA,fixed20,787,210.1,231.7,1,8,,8581.6530
traceA,fixed20,788,210.0,230.9,1,8,,8604.3389
traceA,fixed20,789,181.0,228.2,1,7,,8627.0217
traceA,fixed20,790,210.0,232.2,1,8,,8649.6941
traceA,fixed20,791,208.7,235.5,1,9,,8672.3561
traceA,fixed20,792,210.1,232.2,1,8,,8695.0211
traceA,fixed20,793,208.9,232.9,1,8,,8717.6690
traceA,fixed20,794,210.1,221.5,1,8,,8740.3271
traceA,fixed20,795,210.1,226.3,1,8,,8762.9751
traceA,fixed20,796,210.0,220.5,1,8,,8785.6207
traceA,fixed20,797,210.1,231.6,1,8,,8808.2620
traceA,fixed20,798,210.0,220.6,1,8,,8830.8934
traceA,fixed20,799,209.9,231.5,1,8,,8853.5329
traceA,fixed20,800,208.4,232.0,1,8,,8876.1585
traceA,fixed20,801,210.1,233.8,1,8,,8898.7966
traceA,fixed20,802,210.1,231.0,1,8,,8921.4310
traceA,fixed20,803,210.0,232.4,1,8,,8944.0639
traceA,fixed20,804,210.0,222.2,1,7,,8966.6992
traceA,fixed20,805,210.1,220.1,1,8,,8989.3258
traceA,fixed20,806,208.9,232.3,1,8,,9011.9659
traceA,fixed20,807,210.1,230.3,1,8,,9034.5961
traceA,fixed20,808,210.2,231.2,1,8,,9057.2410
traceA,fixed20,809,210.2,230.7,1,8,,9079.8896
traceA,fixed20,810,210.1,231.3,1,8,,9102.5380
traceA,fixed20,811,210.2,221.8,1,7,,9125.1956
traceA,fixed20,812,210.2,232.4,1,9,,9147.8468
traceA,fixed20,813,210.2,219.0,1,8,,9170.5165
traceA,fixed20,814,210.2,229.9,1,8,,9193.1818
traceA,fixed20,815,210.2,231.8,1,8,,9215.8638
traceA,fixed20,816,210.1,229.6,1,8,,9238.5571
traceA,fixed20,817,210.2,231.5,1,8,,9261.2524
traceA,fixed20,818,210.2,231.2,1,9,,9283.9637
traceA,fixed20,819,208.9,230.8,1,9,,9306.6719
traceA,fixed20,820,210.0,232.9,1,8,,9329.4032
traceA,fixed20,821,210.0,233.6,1,8,,9352.1366
traceA,fixed20,822,210.0,230.6,1,8,,9374.8886
traceA,fixed20,823,209.0,233.6,1,9,,9397.6600
traceA,fixed20,824,209.5,230.2,1,8,,9420.4363
traceA,fixed20,825,210.0,231.2,1,8,,9443.2351
traceA,fixed20,826,210.0,219.2,1,8,,9466.0352
traceA,fixed20,827,210.1,232.1,1,8,,9488.8626
traceA,fixed20,828,209.6,231.9,1,8,,9511.6995
traceA,fixed20,829,210.2,231.7,1,8,,9534.5567
traceA,fixed20,830,210.1,221.8,1,7,,9557.4417
traceA,fixed20,831,210.2,230.3,1,8,,9580.3352
traceA,fixed20,832,210.2,230.3,1,8,,9603.2575
traceA,fixed20,833,210.2,220.0,1,8,,9626.1864
traceA,fixed20,834,210.2,231.1,1,8,,9649.1463
traceA,fixed20,835,209.2,223.1,1,7,,9672.1238
traceA,fixed20,836,210.1,231.8,1,8,,9695.1235
traceA,fixed20,837,210.2,234.0,1,8,,9718.1592
traceA,fixed20,838,207.4,232.0,1,8,,9741.2079
traceA,fixed20,839,209.7,232.4,1,8,,9764.2911
traceA,fixed20,840,210.2,221.2,1,7,,9787.3872
traceA,fixed20,841,210.2,230.5,1,8,,9810.5174
traceA,fixed20,842,210.2,220.8,1,7,,9833.6739
traceA,fixed20,843,210.2,231.4,1,8,,9856.8546
traceA,fixed20,844,210.2,231.9,1,8,,9880.0793
traceA,fixed20,845,210.2,232.3,1,8,,9903.3222
traceA,fixed20,846,210.1,231.9,1,8,,9926.6047
traceA,fixed20,847,209.6,220.2,1,8,,9949.9073
traceA,fixed20,848,210.2,232.0,1,8,,9973.2467
traceA,fixed20,849,210.2,231.7,1,8,,9996.6211
traceA,fixed20,850,196.6,232.4,1,8,,10020.0223
traceA,fixed20,851,210.2,232.8,1,8,,10043.4747
traceA,fixed20,852,210.2,232.1,1,8,,10066.9515
traceA,fixed20,853,210.2,231.5,1,8,,10090.4722
traceA,fixed20,854,209.7,222.9,1,7,,10114.0209
traceA,fixed20,855,208.4,231.2,1,8,,10137.6086
traceA,fixed20,856,210.1,232.4,1,8,,10161.2401
traceA,fixed20,857,210.1,232.2,1,8,,10184.9012
traceA,fixed20,858,210.1,231.2,1,8,,10208.6202
traceA,fixed20,859,206.3,237.0,1,8,,10232.3705
traceA,fixed20,860,208.5,232.7,1,8,,10256.1682
traceA,fixed20,861,209.4,232.3,1,8,,10280.0024
traceA,fixed20,862,209.5,237.9,1,8,,10303.8773
traceA,fixed20,863,210.2,234.3,1,8,,10327.8046
traceA,fixed20,864,210.2,232.1,1,8,,10351.7650
traceA,fixed20,865,210.2,232.1,1,8,,10375.7889
traceA,fixed20,866,207.1,232.7,1,8,,10399.8515
traceA,fixed20,867,210.0,237.2,1,8,,10423.9645
traceA,fixed20,868,167.3,231.3,1,8,,10448.1225
traceA,fixed20,869,209.5,233.8,1,8,,10472.3229
traceA,fixed20,870,210.2,231.7,1,8,,10496.5837
traceA,fixed20,871,210.1,231.9,1,8,,10520.8817
traceA,fixed20,872,210.1,231.1,1,8,,10545.2476
traceA,fixed20,873,197.6,221.3,1,8,,10569.6603
traceA,fixed20,874,210.2,231.3,1,8,,10594.1256
traceA,fixed20,875,209.8,231.8,1,8,,10618.6443
traceA,fixed20,876,210.2,230.5,1,8,,10643.2073
traceA,fixed20,877,210.2,231.4,1,8,,10667.8378
traceA,fixed20,878,208.1,231.8,1,8,,10692.5100
traceA,fixed20,879,210.2,231.8,1,8,,10717.2535
traceA,fixed20,880,208.9,221.1,1,8,,10742.0521
traceA,fixed20,881,210.2,232.7,1,8,,10766.9051
traceA,fixed20,882,208.4,213.5,1,7,,10791.8194
traceA,fixed20,883,210.2,234.8,1,8,,10816.7802
traceA,fixed20,884,210.1,233.7,1,8,,10841.8143
traceA,fixed20,885,210.2,221.5,1,8,,10866.8955
traceA,fixed20,886,210.1,231.7,1,8,,10892.0500
traceA,fixed20,887,209.0,223.8,1,8,,10917.2679
traceA,fixed20,888,208.4,231.9,1,8,,10942.5418
traceA,fixed20,889,210.0,218.1,1,8,,10967.8842
traceA,fixed20,890,210.0,218.8,1,8,,10993.2756
traceA,fixed20,891,210.0,232.4,1,8,,11018.7448
traceA,fixed20,892,210.0,232.1,1,8,,11044.2670
traceA,fixed20,893,209.2,231.5,1,8,,11069.8633
traceA,fixed20,894,210.0,218.5,1,8,,11095.5311
traceA,fixed20,895,210.0,232.4,1,8,,11121.2564
traceA,fixed20,896,209.9,233.3,1,8,,11147.0564
traceA,fixed20,897,210.0,222.4,1,8,,11172.9081
traceA,fixed20,898,208.7,231.6,1,8,,11198.8409
traceA,fixed20,899,210.0,224.6,1,8,,11224.8329
traceA,fixed20,900,208.5,220.7,1,8,,11250.8989
traceA,fixed20,901,210.0,223.7,1,8,,11277.0439
traceA,fixed20,902,208.2,215.4,1,7,,11303.2478
traceA,fixed20,903,209.5,234.6,1,8,,11329.5315
traceA,fixed20,904,210.0,225.4,1,8,,11355.8701
traceA,fixed20,905,210.0,233.3,1,8,,11382.2916
traceA,fixed20,906,204.5,221.2,1,8,,11408.7785
traceA,fixed20,907,210.2,232.8,1,8,,11435.3386
traceA,fixed20,908,210.2,234.2,1,8,,11461.9842
traceA,fixed20,909,210.2,213.4,1,7,,11488.6905
traceA,fixed20,910,209.6,232.5,1,8,,11515.4802
traceA,fixed20,911,210.2,232.7,1,8,,11542.3286
traceA,fixed20,912,210.1,232.1,1,8,,11569.2599
traceA,fixed20,913,210.1,225.8,1,8,,11596.2630
traceA,fixed20,914,209.7,231.4,1,8,,11623.3379
traceA,fixed20,915,210.2,222.7,1,7,,11650.5037
traceA,fixed20,916,194.1,225.2,1,8,,11677.7321
traceA,fixed20,917,202.7,221.3,1,8,,11705.0461
traceA,fixed20,918,209.9,221.2,1,7,,11732.4227
traceA,fixed20,919,210.0,231.8,1,8,,11759.8813
traceA,fixed20,920,210.0,232.5,1,8,,11787.4174
traceA,fixed20,921,206.1,222.9,1,8,,11815.0236
traceA,fixed20,922,210.1,232.1,1,8,,11842.7248
traceA,fixed20,923,210.2,231.8,1,8,,11870.4909
traceA,fixed20,924,210.0,222.1,1,8,,11898.3431
traceA,fixed20,925,210.2,233.5,1,8,,11926.2622
traceA,fixed20,926,210.1,219.5,1,8,,11954.2609
traceA,fixed20,927,210.2,236.1,1,8,,11982.3425
traceA,fixed20,928,209.9,222.1,1,8,,12010.4923
traceA,fixed20,929,210.2,232.0,1,8,,12038.7396
traceA,fixed20,930,209.3,231.7,1,8,,12067.0544
traceA,fixed20,931,210.2,219.1,1,8,,12095.4543
traceA,fixed20,932,210.0,235.0,1,8,,12123.9254
traceA,fixed20,933,210.0,222.7,1,8,,12152.4729
traceA,fixed20,934,208.3,235.9,1,8,,12181.1076
traceA,fixed20,935,210.2,223.7,1,8,,12209.8089
traceA,fixed20,936,210.1,221.6,1,8,,12238.6083
traceA,fixed20,937,210.2,221.1,1,8,,12267.4782
traceA,fixed20,938,203.9,223.3,1,8,,12296.4309
